"clogid","cbussinessid","cobjectid","cobjectline","calarmcode","crecvoccurutctime"
"28777","","19726554","0","1524","2017/9/22 05:06:49"
"28782","","19726554","0","1524","2017/9/22 05:07:45"
"28040","","19726554","0","1524","2017/9/22 03:49:57"
"28120","","19726554","0","1524","2017/9/22 03:51:09"
"28371","","19726554","0","1524","2017/9/22 04:06:28"
"28383","","19726554","0","1524","2017/9/22 04:06:34"
"28698","","19726554","0","1524","2017/9/22 04:40:22"
"28700","","19726554","0","1524","2017/9/22 04:41:18"
"28720","","19726554","0","1524","2017/9/22 04:54:33"
"28725","","19726554","0","1524","2017/9/22 04:55:34"
"28778","","19726554","0","1524","2017/9/22 05:06:49"
"28783","","19726554","0","1524","2017/9/22 05:07:45"
"28628","1534918890,1534918891,1534918893,1534918902,1534918910,1534918919,1534918930,1534919523","19726644","9","698","2017/9/22 04:27:24"
"28630","1534922186,1534922187,1534922191","19726567","131073","60078","2017/9/22 04:27:25"
"28632","1534922186,1534922187,1534922191","19726567","131073","60079","2017/9/22 04:27:32"
"28645","1534918890,1534922210,1534922211","19727280","9","1514","2017/9/22 04:27:50"
"28655","1534918890,1534922210,1534922211","19727280","9","1514","2017/9/22 04:31:13"
"28461","1534922209,1534922210,1534922216,1534922221,1534922226","19727280","9","1522","2017/9/22 04:24:00"
"28472","1534922209,1534922210,1534922216,1534922221,1534922226","19727280","9","1522","2017/9/22 04:24:00"
"28490","1534922209,1534922210,1534922216,1534922221,1534922226","19727280","9","1522","2017/9/22 04:24:01"
"28511","1534922209,1534922210,1534922216,1534922221,1534922226","19727280","9","1522","2017/9/22 04:24:01"
"28527","1534922209,1534922210,1534922216,1534922221,1534922226","19727280","9","1522","2017/9/22 04:24:02"
"28567","1534922209,1534922210,1534922216,1534922221,1534922226","19727280","9","1522","2017/9/22 04:24:03"
"28581","1534922209,1534922210,1534922216,1534922221,1534922226","19727280","9","1522","2017/9/22 04:24:03"
"28643","1534922209,1534922210,1534922216,1534922221,1534922226","19727280","9","1522","2017/9/22 04:27:50"
"28656","1534922209,1534922210,1534922216,1534922221,1534922226","19727280","9","1522","2017/9/22 04:31:13"
"28753","1534922209,1534922210,1534922216,1534922221,1534922226","19727280","9","1522","2017/9/22 05:06:36"
"28762","1534922209,1534922210,1534922216,1534922221,1534922226","19727280","9","1522","2017/9/22 05:06:48"
"28462","1534918890,1534922210,1534922211","19727280","9","1512","2017/9/22 04:24:00"
"28471","1534918890,1534922210,1534922211","19727280","9","1512","2017/9/22 04:24:00"
"28489","1534918890,1534922210,1534922211","19727280","9","1512","2017/9/22 04:24:01"
"28510","1534918890,1534922210,1534922211","19727280","9","1512","2017/9/22 04:24:01"
"28526","1534918890,1534922210,1534922211","19727280","9","1512","2017/9/22 04:24:02"
"28565","1534918890,1534922210,1534922211","19727280","9","1512","2017/9/22 04:24:03"
"28580","1534918890,1534922210,1534922211","19727280","9","1512","2017/9/22 04:24:03"
"28646","1534918890,1534922210,1534922211","19727280","9","1512","2017/9/22 04:27:50"
"28690","1534918890,1534922210,1534922211","19727280","9","1512","2017/9/22 04:33:32"
"28752","1534918890,1534922210,1534922211","19727280","9","1512","2017/9/22 05:06:36"
"28761","1534918890,1534922210,1534922211","19727280","9","1512","2017/9/22 05:06:48"
"28596","1534918895,1534918899","19726645","1","1729","2017/9/22 04:24:45"
"28652","1534918895,1534918899","19726645","1","1729","2017/9/22 04:31:11"
"28860","1534918895,1534918899","19726645","1","1729","2017/9/22 05:33:07"
"28597","1534918890,1534918895,1534918902,1534918910,1534918919,1534918930,1534919523","19726643","9","1729","2017/9/22 04:24:45"
"28653","1534918890,1534918895,1534918902,1534918910,1534918919,1534918930,1534919523","19726643","9","1729","2017/9/22 04:31:11"
"28862","1534918890,1534918895,1534918902,1534918910,1534918919,1534918930,1534919523","19726643","9","1729","2017/9/22 05:33:07"
"28016","","19726553","0","1524","2017/9/22 03:49:57"
"28598","1534918890,1534918891,1534918893,1534918902,1534918910,1534918919,1534918930,1534919523","19726644","9","1729","2017/9/22 04:24:45"
"28121","","19726553","0","1524","2017/9/22 03:51:19"
"28654","1534918890,1534918891,1534918893,1534918902,1534918910,1534918919,1534918930,1534919523","19726644","9","1729","2017/9/22 04:31:11"
"28853","1534918890,1534918891,1534918893,1534918902,1534918910,1534918919,1534918930,1534919523","19726644","9","1729","2017/9/22 05:33:06"
"28610","1534918895,1534918899","19726645","1","1731","2017/9/22 04:24:53"
"28669","1534918895,1534918899","19726645","1","1731","2017/9/22 04:31:19"
"28022","","19726553","0","1524","2017/9/22 03:49:57"
"28861","1534918895,1534918899","19726645","1","1731","2017/9/22 05:33:07"
"28074","","19726553","0","1524","2017/9/22 03:50:30"
"28386","","19726553","0","1524","2017/9/22 04:08:48"
"28393","","19726553","0","1524","2017/9/22 04:08:54"
"28602","","19726553","0","1524","2017/9/22 04:24:49"
"28619","","19726553","0","1524","2017/9/22 04:25:42"
"28657","","19726553","0","1524","2017/9/22 04:31:15"
"28679","","19726553","0","1524","2017/9/22 04:32:48"
"28863","","19726553","0","1524","2017/9/22 05:33:09"
"28868","","19726553","0","1524","2017/9/22 05:33:30"
"28023","","19726553","0","1524","2017/9/22 03:49:57"
"28075","","19726553","0","1524","2017/9/22 03:50:30"
"28387","","19726553","0","1524","2017/9/22 04:08:48"
"28394","","19726553","0","1524","2017/9/22 04:08:54"
"28603","","19726553","0","1524","2017/9/22 04:24:49"
"28620","","19726553","0","1524","2017/9/22 04:25:42"
"28658","","19726553","0","1524","2017/9/22 04:31:15"
"28680","","19726553","0","1524","2017/9/22 04:32:48"
"28864","","19726553","0","1524","2017/9/22 05:33:09"
"28869","","19726553","0","1524","2017/9/22 05:33:30"
"28601","1534918890,1534922211","19726553","8","1921","2017/9/22 04:24:49"
"28626","1534918890,1534922211","19726553","8","1921","2017/9/22 04:27:22"
"28668","1534918890,1534922211","19726553","8","1921","2017/9/22 04:31:18"
"28867","1534918890,1534922211","19726553","8","1921","2017/9/22 05:33:11"
"28606","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 04:24:50"
"28664","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 04:31:17"
"28854","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 05:33:06"
"28607","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 04:24:50"
"28637","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 04:27:39"
"28665","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 04:31:17"
"28855","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 05:33:06"
"28608","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 04:24:50"
"28666","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 04:31:17"
"28856","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 05:33:06"
"28609","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 04:24:50"
"28667","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 04:31:17"
"28857","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 05:33:06"
"28650","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 04:30:18"
"28651","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 04:30:51"
"28701","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 04:43:30"
"28702","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 04:44:15"
"28710","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 04:53:19"
"28721","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 04:54:46"
"28726","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 04:56:20"
"28727","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 04:56:41"
"28728","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:02:09"
"28729","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:02:15"
"28797","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:11:00"
"28798","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:11:31"
"28799","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:13:31"
"28800","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:13:49"
"28801","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:14:16"
"28807","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:14:58"
"28820","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:22:54"
"28821","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:23:03"
"28838","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:30:39"
"28839","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:30:43"
"28847","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:32:55"
"28879","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:33:43"
"28676","","19726554","0","1524","2017/9/22 04:32:16"
"28696","","19726554","0","1524","2017/9/22 04:36:20"
"28004","","19727002","0","1524","2017/9/22 03:49:57"
"28202","","19727002","0","1524","2017/9/22 03:54:38"
"28005","","19727002","0","1524","2017/9/22 03:49:57"
"28182","","19727002","0","1524","2017/9/22 03:52:15"
"28006","","19727002","0","1524","2017/9/22 03:49:57"
"28193","","19727002","0","1524","2017/9/22 03:53:27"
"28408","","19727002","0","1524","2017/9/22 04:14:40"
"28421","","19727002","0","1524","2017/9/22 04:19:53"
"28007","","19727002","0","1524","2017/9/22 03:49:57"
"28194","","19727002","0","1524","2017/9/22 03:53:27"
"28409","","19727002","0","1524","2017/9/22 04:14:40"
"28419","","19727002","0","1524","2017/9/22 04:16:22"
"28008","","19727002","0","1524","2017/9/22 03:49:57"
"28195","","19727002","0","1524","2017/9/22 03:53:27"
"28410","","19727002","0","1524","2017/9/22 04:14:40"
"28420","","19727002","0","1524","2017/9/22 04:16:22"
"28009","","19727002","0","1524","2017/9/22 03:49:57"
"28196","","19727002","0","1524","2017/9/22 03:53:27"
"28411","","19727002","0","1524","2017/9/22 04:14:40"
"28415","","19727002","0","1524","2017/9/22 04:15:45"
"28704","","19727002","0","1524","2017/9/22 04:53:17"
"28711","","19727002","0","1524","2017/9/22 04:53:27"
"28010","","19727002","0","1524","2017/9/22 03:49:57"
"28197","","19727002","0","1524","2017/9/22 03:53:27"
"28412","","19727002","0","1524","2017/9/22 04:14:40"
"28416","","19727002","0","1524","2017/9/22 04:15:47"
"28705","","19727002","0","1524","2017/9/22 04:53:17"
"28712","","19727002","0","1524","2017/9/22 04:53:27"
"28802","","19727002","0","1524","2017/9/22 05:14:53"
"28811","","19727002","0","1524","2017/9/22 05:17:30"
"28011","","19727002","0","1524","2017/9/22 03:49:57"
"28198","","19727002","0","1524","2017/9/22 03:53:27"
"28413","","19727002","0","1524","2017/9/22 04:14:40"
"28417","","19727002","0","1524","2017/9/22 04:15:47"
"28706","","19727002","0","1524","2017/9/22 04:53:17"
"28713","","19727002","0","1524","2017/9/22 04:53:27"
"28803","","19727002","0","1524","2017/9/22 05:14:53"
"28812","","19727002","0","1524","2017/9/22 05:17:30"
"28012","","19727002","0","1524","2017/9/22 03:49:57"
"28199","","19727002","0","1524","2017/9/22 03:53:27"
"28414","","19727002","0","1524","2017/9/22 04:14:40"
"28418","","19727002","0","1524","2017/9/22 04:15:47"
"28707","","19727002","0","1524","2017/9/22 04:53:17"
"28714","","19727002","0","1524","2017/9/22 04:53:27"
"28733","","19727002","0","1524","2017/9/22 05:03:52"
"28790","","19727002","0","1524","2017/9/22 05:09:59"
"28804","","19727002","0","1524","2017/9/22 05:14:53"
"28813","","19727002","0","1524","2017/9/22 05:17:30"
"28013","","19727002","0","1524","2017/9/22 03:49:57"
"28200","","19727002","0","1524","2017/9/22 03:53:27"
"28708","","19727002","0","1524","2017/9/22 04:53:17"
"28715","","19727002","0","1524","2017/9/22 04:53:27"
"28734","","19727002","0","1524","2017/9/22 05:03:52"
"28791","","19727002","0","1524","2017/9/22 05:09:59"
"28805","","19727002","0","1524","2017/9/22 05:14:53"
"28808","","19727002","0","1524","2017/9/22 05:15:47"
"28014","","19727002","0","1524","2017/9/22 03:49:57"
"28094","","19727002","0","1524","2017/9/22 03:50:42"
"28709","","19727002","0","1524","2017/9/22 04:53:17"
"28716","","19727002","0","1524","2017/9/22 04:53:27"
"28735","","19727002","0","1524","2017/9/22 05:03:52"
"28792","","19727002","0","1524","2017/9/22 05:09:59"
"28806","","19727002","0","1524","2017/9/22 05:14:53"
"28809","","19727002","0","1524","2017/9/22 05:15:48"
"28032","","19726554","0","1524","2017/9/22 03:49:57"
"28081","","19726554","0","1524","2017/9/22 03:50:36"
"28363","","19726554","0","1524","2017/9/22 04:06:28"
"28375","","19726554","0","1524","2017/9/22 04:06:34"
"28770","","19726554","0","1524","2017/9/22 05:06:49"
"28787","","19726554","0","1524","2017/9/22 05:08:31"
"28970","","19726554","0","1524","2017/9/22 05:43:52"
"28033","","19726554","0","1524","2017/9/22 03:49:57"
"28082","","19726554","0","1524","2017/9/22 03:50:36"
"28364","","19726554","0","1524","2017/9/22 04:06:28"
"28376","","19726554","0","1524","2017/9/22 04:06:34"
"28771","","19726554","0","1524","2017/9/22 05:06:49"
"28788","","19726554","0","1524","2017/9/22 05:08:31"
"28971","","19726554","0","1524","2017/9/22 05:43:52"
"28034","","19726554","0","1524","2017/9/22 03:49:57"
"28083","","19726554","0","1524","2017/9/22 03:50:36"
"28365","","19726554","0","1524","2017/9/22 04:06:28"
"28377","","19726554","0","1524","2017/9/22 04:06:34"
"28772","","19726554","0","1524","2017/9/22 05:06:49"
"28789","","19726554","0","1524","2017/9/22 05:08:31"
"28972","","19726554","0","1524","2017/9/22 05:43:52"
"28035","","19726554","0","1524","2017/9/22 03:49:57"
"28084","","19726554","0","1524","2017/9/22 03:50:36"
"28366","","19726554","0","1524","2017/9/22 04:06:28"
"28378","","19726554","0","1524","2017/9/22 04:06:34"
"28773","","19726554","0","1524","2017/9/22 05:06:49"
"28784","","19726554","0","1524","2017/9/22 05:07:55"
"28973","","19726554","0","1524","2017/9/22 05:43:52"
"28677","","19726554","0","1524","2017/9/22 04:32:16"
"28688","","19726554","0","1524","2017/9/22 04:33:27"
"28968","","19726554","0","1524","2017/9/22 05:43:52"
"28678","","19726554","0","1524","2017/9/22 04:32:16"
"28687","","19726554","0","1524","2017/9/22 04:33:23"
"28769","","19726554","0","1524","2017/9/22 05:06:49"
"28786","","19726554","0","1524","2017/9/22 05:08:31"
"28969","","19726554","0","1524","2017/9/22 05:43:52"
"28730","","19727002","0","1524","2017/9/22 05:02:16"
"28732","","19727002","0","1524","2017/9/22 05:03:15"
"28751","","13172757","0","220","2017/9/22 05:06:35"
"28840","","13172757","0","220","2017/9/22 05:31:46"
"20080","","19726699","0","1524","2017/9/22 02:53:09"
"20247","","19726699","0","1524","2017/9/22 02:54:28"
"28056","","19726699","0","1524","2017/9/22 03:50:06"
"20082","","19726699","0","1524","2017/9/22 02:53:09"
"20248","","19726699","0","1524","2017/9/22 02:54:28"
"28057","","19726699","0","1524","2017/9/22 03:50:06"
"20083","","19726699","0","1524","2017/9/22 02:53:09"
"20249","","19726699","0","1524","2017/9/22 02:54:28"
"28058","","19726699","0","1524","2017/9/22 03:50:06"
"28172","","19726699","0","1524","2017/9/22 03:52:02"
"20084","","19726699","0","1524","2017/9/22 02:53:09"
"20250","","19726699","0","1524","2017/9/22 02:54:28"
"28059","","19726699","0","1524","2017/9/22 03:50:06"
"28173","","19726699","0","1524","2017/9/22 03:52:02"
"28814","","19726553","0","1524","2017/9/22 05:22:16"
"28822","","19726553","0","1524","2017/9/22 05:23:05"
"28865","","19726553","0","1524","2017/9/22 05:33:09"
"28870","","19726553","0","1524","2017/9/22 05:33:30"
"28908","","19726553","0","1524","2017/9/22 05:34:48"
"28815","","19726553","0","1524","2017/9/22 05:22:16"
"28823","","19726553","0","1524","2017/9/22 05:23:05"
"28866","","19726553","0","1524","2017/9/22 05:33:09"
"28871","","19726553","0","1524","2017/9/22 05:33:30"
"28909","","19726553","0","1524","2017/9/22 05:34:48"
"20004","1534918766,1534923043,1534923044","19727268","9","698","2017/9/22 02:53:08"
"20006","1534918766,1534923043,1534923044","19727268","9","524","2017/9/22 02:53:08"
"4118","1534918778,1534920852,1534920853","19726554","1","698","2017/9/22 02:36:17"
"20052","1534918754,1534920887,1534920888","19727270","9","698","2017/9/22 02:53:09"
"28837","","19726647","1","1921","2017/9/22 05:30:19"
"28859","","19726647","1","1921","2017/9/22 05:33:07"
"28904","","19726647","1","1921","2017/9/22 05:34:46"
"28842","","19726647","1","1786","2017/9/22 05:32:46"
"28843","","19726647","1","99","2017/9/22 05:32:46"
"28874","","19726647","1","99","2017/9/22 05:33:37"
"28916","","19726647","1","99","2017/9/22 05:35:07"
"28846","1534918895,1534918899","19726645","1","1451","2017/9/22 05:32:51"
"28844","1534918890,1534922210,1534922211","19726553","8","698","2017/9/22 05:32:47"
"28858","","19726647","1","95","2017/9/22 05:33:07"
"28872","1534918890,1534922210,1534922211","19726553","8","698","2017/9/22 05:33:36"
"28903","","19726647","1","95","2017/9/22 05:34:46"
"28913","1534918890,1534922210,1534922211","19726553","8","698","2017/9/22 05:35:06"
"28910","","19726647","1","95","2017/9/22 05:34:52"
"28845","1534918890,1534922210,1534922211","19726553","8","60088","2017/9/22 05:32:47"
"28873","1534918890,1534922210,1534922211","19726553","8","60088","2017/9/22 05:33:36"
"28914","1534918890,1534922210,1534922211","19726553","8","60088","2017/9/22 05:35:06"
"28848","1534922186,1534922187,1534922191","19726567","131073","1715","2017/9/22 05:32:59"
"28875","1534922186,1534922187,1534922191","19726567","131073","1715","2017/9/22 05:33:41"
"28921","1534922186,1534922187,1534922191","19726567","131073","1715","2017/9/22 05:35:12"
"28849","1534922186,1534922187,1534922191","19726567","131073","1715","2017/9/22 05:32:59"
"28876","1534922186,1534922187,1534922191","19726567","131073","1715","2017/9/22 05:33:41"
"28922","1534922186,1534922187,1534922191","19726567","131073","1715","2017/9/22 05:35:12"
"28850","1534922186,1534922187,1534922191","19726567","131073","1715","2017/9/22 05:32:59"
"28877","1534922186,1534922187,1534922191","19726567","131073","1715","2017/9/22 05:33:41"
"28923","1534922186,1534922187,1534922191","19726567","131073","1715","2017/9/22 05:35:12"
"28851","1534922186,1534922187,1534922191","19726567","131073","1715","2017/9/22 05:32:59"
"28878","1534922186,1534922187,1534922191","19726567","131073","1715","2017/9/22 05:33:41"
"28924","1534922186,1534922187,1534922191","19726567","131073","1715","2017/9/22 05:35:12"
"28852","","19726637","2","1734","2017/9/22 05:33:00"
"28888","","19726637","2","1734","2017/9/22 05:33:51"
"28917","","19726637","2","1734","2017/9/22 05:35:08"
"28880","1534922186,1534922187,1534922191","19726567","131073","1522","2017/9/22 05:33:48"
"28925","1534922186,1534922187,1534922191","19726567","131073","1522","2017/9/22 05:35:20"
"28881","1534922186,1534922187,1534922191","19726567","131073","60085","2017/9/22 05:33:48"
"28926","1534922186,1534922187,1534922191","19726567","131073","60085","2017/9/22 05:35:20"
"28882","1534922186,1534922187,1534922191","19726567","131073","1522","2017/9/22 05:33:48"
"28927","1534922186,1534922187,1534922191","19726567","131073","1522","2017/9/22 05:35:20"
"28883","1534922186,1534922187,1534922191","19726567","131073","60085","2017/9/22 05:33:48"
"28928","1534922186,1534922187,1534922191","19726567","131073","60085","2017/9/22 05:35:20"
"28884","1534922186,1534922187,1534922191","19726567","131073","1522","2017/9/22 05:33:48"
"28929","1534922186,1534922187,1534922191","19726567","131073","1522","2017/9/22 05:35:20"
"28885","1534922186,1534922187,1534922191","19726567","131073","60085","2017/9/22 05:33:48"
"28930","1534922186,1534922187,1534922191","19726567","131073","60085","2017/9/22 05:35:20"
"28886","1534922186,1534922187,1534922191","19726567","131073","1522","2017/9/22 05:33:48"
"28931","1534922186,1534922187,1534922191","19726567","131073","1522","2017/9/22 05:35:20"
"28887","1534922186,1534922187,1534922191","19726567","131073","60085","2017/9/22 05:33:48"
"28932","1534922186,1534922187,1534922191","19726567","131073","60085","2017/9/22 05:35:20"
"28889","1534922209,1534922210,1534922216,1534922221,1534922226","19727280","9","1522","2017/9/22 05:33:51"
"28918","1534922209,1534922210,1534922216,1534922221,1534922226","19727280","9","1522","2017/9/22 05:35:08"
"28890","1534918890,1534922210,1534922211","19727280","9","1514","2017/9/22 05:33:51"
"28919","1534918890,1534922210,1534922211","19727280","9","1514","2017/9/22 05:35:08"
"28946","1534918890,1534922210,1534922211","19727280","9","1514","2017/9/22 05:36:23"
"28891","1534918890,1534922210,1534922211","19727280","9","1512","2017/9/22 05:33:51"
"28920","1534918890,1534922210,1534922211","19727280","9","1512","2017/9/22 05:35:08"
"28896","1534918890,1534918891,1534918893,1534918902,1534918910,1534918919,1534918930,1534919523","19726644","9","1729","2017/9/22 05:34:44"
"28901","1534918895,1534918899","19726645","1","1729","2017/9/22 05:34:45"
"28902","1534918890,1534918895,1534918902,1534918910,1534918919,1534918930,1534919523","19726643","9","1729","2017/9/22 05:34:45"
"28897","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 05:34:44"
"28911","","19726647","1","698","2017/9/22 05:34:52"
"28898","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 05:34:44"
"28915","","19726647","1","698","2017/9/22 05:35:07"
"28899","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 05:34:44"
"28912","1534918895,1534918899","19726645","1","1731","2017/9/22 05:34:53"
"28900","1534922186,1534922187,1534922191","19726567","131073","60080","2017/9/22 05:34:44"
"28905","1534918890,1534922211","19726553","8","1921","2017/9/22 05:34:48"
"28906","","19726553","0","1524","2017/9/22 05:34:48"
"28907","","19726553","0","1524","2017/9/22 05:34:48"
"28935","","19726647","1","1734","2017/9/22 05:36:01"
"28933","1534918890,1534922210,1534922211","19727280","9","1921","2017/9/22 05:36:00"
"28934","","19726637","2","1921","2017/9/22 05:36:00"
"28936","1534918890,1534922210,1534922211","19726553","8","1512","2017/9/22 05:36:05"
"28937","","19726553","8","1522","2017/9/22 05:36:05"
"28939","1534918895,1534918898","19726632","1","1729","2017/9/22 05:36:23"
"28940","1534918890,1534918895,1534918902,1534918910,1534918919,1534918930,1534919523","19726634","10","1729","2017/9/22 05:36:23"
"28941","1534918895,1534918898","19726632","1","1731","2017/9/22 05:36:23"
"28942","","19726637","2","1786","2017/9/22 05:36:23"
"28943","","19726637","2","698","2017/9/22 05:36:23"
"28944","","19726637","2","99","2017/9/22 05:36:23"
"28945","1534918890,1534922210,1534922211","19727280","9","525","2017/9/22 05:36:23"
"28947","1534918890,1534922210,1534922211","19727280","9","1659","2017/9/22 05:36:23"
"28948","1534922209,1534922210,1534922216,1534922221,1534922226","19727280","9","1660","2017/9/22 05:36:23"
"28892","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:34:16"
"28894","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:34:19"
"28961","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:43:39"
"28966","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:43:51"
"29060","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 05:58:19"
"29062","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:01:10"
"29063","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:02:07"
"29065","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:09:58"
"29078","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:10:43"
"29092","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:13:04"
"29100","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:15:59"
"29101","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:16:04"
"29118","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:18:58"
"29119","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:19:43"
"29221","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:29:10"
"29222","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:29:25"
"29227","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:36:46"
"29229","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:38:40"
"29230","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 06:39:13"
"28816","","19726553","0","1524","2017/9/22 05:22:16"
"28824","","19726553","0","1524","2017/9/22 05:23:05"
"29038","","19726553","0","1524","2017/9/22 05:52:35"
"29041","","19726553","0","1524","2017/9/22 05:52:52"
"29094","","19726553","0","1524","2017/9/22 06:14:55"
"29097","","19726553","0","1524","2017/9/22 06:15:41"
"28817","","19726553","0","1524","2017/9/22 05:22:16"
"28825","","19726553","0","1524","2017/9/22 05:23:05"
"29039","","19726553","0","1524","2017/9/22 05:52:35"
"29042","","19726553","0","1524","2017/9/22 05:52:52"
"29095","","19726553","0","1524","2017/9/22 06:14:55"
"29098","","19726553","0","1524","2017/9/22 06:15:41"
"28818","","19726553","0","1524","2017/9/22 05:22:16"
"28826","","19726553","0","1524","2017/9/22 05:23:05"
"29040","","19726553","0","1524","2017/9/22 05:52:35"
"29043","","19726553","0","1524","2017/9/22 05:52:52"
"29096","","19726553","0","1524","2017/9/22 06:14:55"
"29099","","19726553","0","1524","2017/9/22 06:15:41"
"20069","","19726699","0","1524","2017/9/22 02:53:09"
"20283","","19726699","0","1524","2017/9/22 03:01:02"
"28049","","19726699","0","1524","2017/9/22 03:50:06"
"20071","","19726699","0","1524","2017/9/22 02:53:09"
"20263","","19726699","0","1524","2017/9/22 02:55:41"
"28050","","19726699","0","1524","2017/9/22 03:50:06"
"20072","","19726699","0","1524","2017/9/22 02:53:09"
"20264","","19726699","0","1524","2017/9/22 02:55:41"
"28051","","19726699","0","1524","2017/9/22 03:50:06"
"20073","","19726699","0","1524","2017/9/22 02:53:09"
"20243","","19726699","0","1524","2017/9/22 02:54:28"
"28052","","19726699","0","1524","2017/9/22 03:50:06"
"20075","","19726699","0","1524","2017/9/22 02:53:09"
"20244","","19726699","0","1524","2017/9/22 02:54:28"
"28053","","19726699","0","1524","2017/9/22 03:50:06"
"20077","","19726699","0","1524","2017/9/22 02:53:09"
"20245","","19726699","0","1524","2017/9/22 02:54:28"
"28054","","19726699","0","1524","2017/9/22 03:50:06"
"20078","","19726699","0","1524","2017/9/22 02:53:09"
"20246","","19726699","0","1524","2017/9/22 02:54:28"
"28055","","19726699","0","1524","2017/9/22 03:50:06"
"20098","","19726700","0","1524","2017/9/22 02:53:09"
"28447","","19726700","0","1524","2017/9/22 04:22:22"
"20099","","19726700","0","1524","2017/9/22 02:53:09"
"28448","","19726700","0","1524","2017/9/22 04:22:22"
"20101","","19726700","0","1524","2017/9/22 02:53:09"
"28449","","19726700","0","1524","2017/9/22 04:22:22"
"20102","","19726700","0","1524","2017/9/22 02:53:09"
"28192","","19726700","0","1524","2017/9/22 03:53:26"
"20103","","19726700","0","1524","2017/9/22 02:53:09"
"20285","","19726700","0","1524","2017/9/22 03:01:33"
"28060","","19726700","0","1524","2017/9/22 03:50:06"
"20104","","19726700","0","1524","2017/9/22 02:53:09"
"20286","","19726700","0","1524","2017/9/22 03:01:33"
"28061","","19726700","0","1524","2017/9/22 03:50:06"
"28957","","19727002","0","1524","2017/9/22 05:43:17"
"28962","","19727002","0","1524","2017/9/22 05:43:41"
"29045","","19727002","0","1524","2017/9/22 05:53:50"
"29050","","19727002","0","1524","2017/9/22 05:54:20"
"29056","","19727002","0","1524","2017/9/22 05:57:36"
"29258","","19727002","0","1524","2017/9/22 06:50:08"
"29287","","19727002","0","1524","2017/9/22 06:51:01"
